# data/reports/report-Feb-12-2015-17h03.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-rdq.38.log   | Symbolic+R    | 14    | 1.0 ± 0.0   | 0.0357s    | √
ScalObject-rdq.38.log   | Saturate      | 14    | 1.0 ± 0.0   | 0.0046s    | √
ScalObject-rdq.38.log   | Saturate+R    | 14    | 1.0 ± 0.0   | 0.0046s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.39.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3108s    | -
ScalObject-rdq.39.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5914s    | -
ScalObject-rdq.39.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1616s    | -
ScalObject-rdq.39.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7332s    | -
ScalObject-rdq.39.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1636s    | -
ScalObject-rdq.39.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.473s     | -
ScalObject-rdq.39.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1852s    | -
ScalObject-rdq.39.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1794s    | -
ScalObject-rdq.39.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0413s    | -
ScalObject-rdq.39.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0037s    | -
ScalObject-rdq.39.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.40.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.6801s    | -
ScalObject-rdq.40.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5677s    | -
ScalObject-rdq.40.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1833s    | -
ScalObject-rdq.40.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7415s    | -
ScalObject-rdq.40.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.176s     | -
ScalObject-rdq.40.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.8538s    | -
ScalObject-rdq.40.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2007s    | -
ScalObject-rdq.40.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.3347s    | -
ScalObject-rdq.40.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0528s    | -
ScalObject-rdq.40.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0037s    | -
ScalObject-rdq.40.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.004s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.41.log   | Enumerate+C   | 20    | 1.6 ± 0.5   | 0.8938s    | -
ScalObject-rdq.41.log   | Counting(4)   | 20    | 1.6 ± 0.5   | 0.6668s    | -
ScalObject-rdq.41.log   | Counting(4)+R | 20    | 1.6 ± 0.5   | 0.2927s    | -
ScalObject-rdq.41.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 1.001s     | -
ScalObject-rdq.41.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.3323s    | -
ScalObject-rdq.41.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 1.5051s    | -
ScalObject-rdq.41.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.3813s    | -
ScalObject-rdq.41.log   | Symbolic      | 20    | 1.6 ± 0.5   | 0.3852s    | -
ScalObject-rdq.41.log   | Symbolic+R    | 20    | 1.6 ± 0.5   | 0.1281s    | -
ScalObject-rdq.41.log   | Saturate      | 20    | 1.6 ± 0.5   | 0.005s     | -
ScalObject-rdq.41.log   | Saturate+R    | 20    | 1.6 ± 0.5   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.42.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.3265s    | -
ScalObject-rdq.42.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6671s    | -
ScalObject-rdq.42.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1737s    | -
ScalObject-rdq.42.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7199s    | -
ScalObject-rdq.42.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1745s    | -
ScalObject-rdq.42.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.1858s    | -
ScalObject-rdq.42.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1785s    | -
ScalObject-rdq.42.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.3326s    | -
ScalObject-rdq.42.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.045s     | -
ScalObject-rdq.42.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.004s     | -
ScalObject-rdq.42.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0037s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.43.log   | Enumerate+C   | 20    | 1.5 ± 0.8   | 0.3269s    | -
ScalObject-rdq.43.log   | Counting(4)   | 20    | 1.5 ± 0.8   | 0.6363s    | -
ScalObject-rdq.43.log   | Counting(4)+R | 20    | 1.5 ± 0.8   | 0.2351s    | -
ScalObject-rdq.43.log   | Counting(2)   | 20    | 1.5 ± 0.8   | 0.8763s    | -
ScalObject-rdq.43.log   | Counting(2)+R | 20    | 1.5 ± 0.8   | 0.2353s    | -
ScalObject-rdq.43.log   | Counting(0)   | 20    | 1.5 ± 0.8   | 1.2673s    | -
ScalObject-rdq.43.log   | Counting(0)+R | 20    | 1.5 ± 0.8   | 0.2361s    | -
ScalObject-rdq.43.log   | Symbolic      | 20    | 1.5 ± 0.8   | 0.376s     | -
ScalObject-rdq.43.log   | Symbolic+R    | 20    | 1.5 ± 0.8   | 0.0841s    | -
ScalObject-rdq.43.log   | Saturate      | 20    | 1.5 ± 0.8   | 0.0043s    | -
ScalObject-rdq.43.log   | Saturate+R    | 20    | 1.5 ± 0.8   | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.44.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 1.2419s    | -
ScalObject-rdq.44.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.6124s    | -
ScalObject-rdq.44.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.3282s    | -
ScalObject-rdq.44.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 0.6784s    | -
ScalObject-rdq.44.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.3752s    | -
ScalObject-rdq.44.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 0.8052s    | -
ScalObject-rdq.44.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.4289s    | -
ScalObject-rdq.44.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.3114s    | -
ScalObject-rdq.44.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1518s    | -
ScalObject-rdq.44.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0064s    | -
ScalObject-rdq.44.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0061s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.45.log   | Enumerate+C   | 20    | 1.6 ± 0.5   | 0.7977s    | -
ScalObject-rdq.45.log   | Counting(4)   | 20    | 1.6 ± 0.5   | 0.7188s    | -
ScalObject-rdq.45.log   | Counting(4)+R | 20    | 1.6 ± 0.5   | 0.3491s    | -
ScalObject-rdq.45.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 1.1185s    | -
ScalObject-rdq.45.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.3683s    | -
ScalObject-rdq.45.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 1.1751s    | -
ScalObject-rdq.45.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.4198s    | -
ScalObject-rdq.45.log   | Symbolic      | 20    | 1.6 ± 0.5   | 0.3768s    | -
ScalObject-rdq.45.log   | Symbolic+R    | 20    | 1.6 ± 0.5   | 0.1612s    | -
ScalObject-rdq.45.log   | Saturate      | 20    | 1.6 ± 0.5   | 0.0064s    | -
ScalObject-rdq.45.log   | Saturate+R    | 20    | 1.6 ± 0.5   | 0.0061s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.46.log   | Enumerate+C   | 20    | 2.0 ± 0.9   | 2.3414s    | -
ScalObject-rdq.46.log   | Counting(4)   | 20    | 2.0 ± 0.9   | 0.7957s    | -
ScalObject-rdq.46.log   | Counting(4)+R | 20    | 2.0 ± 0.9   | 0.3256s    | -
ScalObject-rdq.46.log   | Counting(2)   | 20    | 2.0 ± 0.9   | 1.0527s    | -
ScalObject-rdq.46.log   | Counting(2)+R | 20    | 2.0 ± 0.9   | 0.3856s    | -
ScalObject-rdq.46.log   | Counting(0)   | 20    | 2.0 ± 0.9   | 1.4862s    | -
ScalObject-rdq.46.log   | Counting(0)+R | 20    | 2.0 ± 0.9   | 0.4248s    | -
ScalObject-rdq.46.log   | Symbolic      | 20    | 2.0 ± 0.9   | 0.5549s    | -
ScalObject-rdq.46.log   | Symbolic+R    | 20    | 2.0 ± 0.9   | 0.1706s    | -
ScalObject-rdq.46.log   | Saturate      | 20    | 2.0 ± 0.9   | 0.0046s    | -
ScalObject-rdq.46.log   | Saturate+R    | 20    | 2.0 ± 0.9   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.47.log   | Enumerate+C   | 20    | 1.5 ± 0.7   | 0.3171s    | -
ScalObject-rdq.47.log   | Counting(4)   | 20    | 1.5 ± 0.7   | 0.9458s    | -
ScalObject-rdq.47.log   | Counting(4)+R | 20    | 1.5 ± 0.7   | 0.2141s    | -
ScalObject-rdq.47.log   | Counting(2)   | 20    | 1.5 ± 0.7   | 0.8408s    | -
ScalObject-rdq.47.log   | Counting(2)+R | 20    | 1.5 ± 0.7   | 0.2204s    | -
ScalObject-rdq.47.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 1.0059s    | -
ScalObject-rdq.47.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.2287s    | -
ScalObject-rdq.47.log   | Symbolic      | 20    | 1.5 ± 0.7   | 0.6141s    | -
ScalObject-rdq.47.log   | Symbolic+R    | 20    | 1.5 ± 0.7   | 0.078s     | -
ScalObject-rdq.47.log   | Saturate      | 20    | 1.5 ± 0.7   | 0.0033s    | -
ScalObject-rdq.47.log   | Saturate+R    | 20    | 1.5 ± 0.7   | 0.0031s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.48.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.8874s    | -
ScalObject-rdq.48.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.7134s    | -
ScalObject-rdq.48.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.3549s    | -
ScalObject-rdq.48.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.9557s    | -
ScalObject-rdq.48.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.3916s    | -
ScalObject-rdq.48.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.7602s    | -
ScalObject-rdq.48.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.4467s    | -
ScalObject-rdq.48.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.3652s    | -
ScalObject-rdq.48.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.1623s    | -
ScalObject-rdq.48.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0053s    | -
ScalObject-rdq.48.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0043s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.49.log   | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.3022s    | -
ScalObject-rdq.49.log   | Counting(4)   | 20    | 1.1 ± 0.3   | 0.5046s    | -
ScalObject-rdq.49.log   | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1939s    | -
ScalObject-rdq.49.log   | Counting(2)   | 20    | 1.1 ± 0.3   | 0.9438s    | -
ScalObject-rdq.49.log   | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1908s    | -
ScalObject-rdq.49.log   | Counting(0)   | 20    | 1.1 ± 0.3   | 0.832s     | -
ScalObject-rdq.49.log   | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2292s    | -
ScalObject-rdq.49.log   | Symbolic      | 20    | 1.1 ± 0.3   | 0.227s     | -
ScalObject-rdq.49.log   | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0523s    | -
ScalObject-rdq.49.log   | Saturate      | 20    | 1.1 ± 0.3   | 0.0068s    | -
ScalObject-rdq.49.log   | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0051s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.50.log   | Enumerate+C   | 15    | 1.4 ± 0.7   | 0.3032s    | √
ScalObject-rdq.50.log   | Counting(4)   | 15    | 1.4 ± 0.7   | 0.1652s    | √
ScalObject-rdq.50.log   | Counting(4)+R | 15    | 1.4 ± 0.7   | 0.1066s    | √
ScalObject-rdq.50.log   | Counting(2)   | 15    | 1.4 ± 0.7   | 0.2454s    | √
ScalObject-rdq.50.log   | Counting(2)+R | 15    | 1.4 ± 0.7   | 0.1026s    | √
ScalObject-rdq.50.log   | Counting(0)   | 20    | 1.3 ± 0.7   | 0.9922s    | -
ScalObject-rdq.50.log   | Counting(0)+R | 20    | 1.3 ± 0.7   | 0.2074s    | -
ScalObject-rdq.50.log   | Symbolic      | 15    | 1.4 ± 0.7   | 0.087s     | √
ScalObject-rdq.50.log   | Symbolic+R    | 15    | 1.4 ± 0.7   | 0.0193s    | √
ScalObject-rdq.50.log   | Saturate      | 15    | 1.4 ± 0.7   | 0.0035s    | √
ScalObject-rdq.50.log   | Saturate+R    | 15    | 1.4 ± 0.7   | 0.0035s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.51.log   | Enumerate+C   | 20    | 1.5 ± 0.7   | 0.5907s    | -
ScalObject-rdq.51.log   | Counting(4)   | 20    | 1.5 ± 0.7   | 0.6141s    | -
ScalObject-rdq.51.log   | Counting(4)+R | 20    | 1.5 ± 0.7   | 0.2315s    | -
ScalObject-rdq.51.log   | Counting(2)   | 20    | 1.5 ± 0.7   | 0.9032s    | -
ScalObject-rdq.51.log   | Counting(2)+R | 20    | 1.5 ± 0.7   | 0.226s     | -
ScalObject-rdq.51.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 1.1222s    | -
ScalObject-rdq.51.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.2282s    | -
ScalObject-rdq.51.log   | Symbolic      | 20    | 1.5 ± 0.7   | 0.3025s    | -
ScalObject-rdq.51.log   | Symbolic+R    | 20    | 1.5 ± 0.7   | 0.0771s    | -
ScalObject-rdq.51.log   | Saturate      | 20    | 1.5 ± 0.7   | 0.0042s    | -
ScalObject-rdq.51.log   | Saturate+R    | 20    | 1.5 ± 0.7   | 0.0053s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.52.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.4466s    | -
ScalObject-rdq.52.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6339s    | -
ScalObject-rdq.52.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1699s    | -
ScalObject-rdq.52.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7195s    | -
ScalObject-rdq.52.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1659s    | -
ScalObject-rdq.52.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.8999s    | -
ScalObject-rdq.52.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1814s    | -
ScalObject-rdq.52.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.3292s    | -
ScalObject-rdq.52.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0409s    | -
ScalObject-rdq.52.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0036s    | -
ScalObject-rdq.52.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0036s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.53.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.325s     | -
ScalObject-rdq.53.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.599s     | -
ScalObject-rdq.53.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2079s    | -
ScalObject-rdq.53.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.8673s    | -
ScalObject-rdq.53.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2276s    | -
ScalObject-rdq.53.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9615s    | -
ScalObject-rdq.53.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2338s    | -
ScalObject-rdq.53.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2633s    | -
ScalObject-rdq.53.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0649s    | -
ScalObject-rdq.53.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0053s    | -
ScalObject-rdq.53.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0051s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.54.log   | Enumerate+C   | 20    | 1.6 ± 0.8   | 0.2939s    | -
ScalObject-rdq.54.log   | Counting(4)   | 20    | 1.6 ± 0.8   | 0.5352s    | -
ScalObject-rdq.54.log   | Counting(4)+R | 20    | 1.6 ± 0.8   | 0.239s     | -
ScalObject-rdq.54.log   | Counting(2)   | 20    | 1.6 ± 0.8   | 0.7016s    | -
ScalObject-rdq.54.log   | Counting(2)+R | 20    | 1.6 ± 0.8   | 0.2634s    | -
ScalObject-rdq.54.log   | Counting(0)   | 20    | 1.6 ± 0.8   | 0.8831s    | -
ScalObject-rdq.54.log   | Counting(0)+R | 20    | 1.6 ± 0.8   | 0.2588s    | -
ScalObject-rdq.54.log   | Symbolic      | 20    | 1.6 ± 0.8   | 0.2888s    | -
ScalObject-rdq.54.log   | Symbolic+R    | 20    | 1.6 ± 0.8   | 0.0843s    | -
ScalObject-rdq.54.log   | Saturate      | 20    | 1.6 ± 0.8   | 0.0054s    | -
ScalObject-rdq.54.log   | Saturate+R    | 20    | 1.6 ± 0.8   | 0.005s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.55.log   | Enumerate+C   | 7     | 1.3 ± 0.5   | 0.0817s    | √
ScalObject-rdq.55.log   | Counting(4)   | 7     | 1.3 ± 0.5   | 0.0516s    | √
ScalObject-rdq.55.log   | Counting(4)+R | 7     | 1.3 ± 0.5   | 0.043s     | √
ScalObject-rdq.55.log   | Counting(2)   | 7     | 1.3 ± 0.5   | 0.0508s    | √
ScalObject-rdq.55.log   | Counting(2)+R | 7     | 1.3 ± 0.5   | 0.0444s    | √
ScalObject-rdq.55.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 1.1836s    | -
ScalObject-rdq.55.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.2127s    | -
ScalObject-rdq.55.log   | Symbolic      | 7     | 1.3 ± 0.5   | 0.0121s    | √
ScalObject-rdq.55.log   | Symbolic+R    | 7     | 1.3 ± 0.5   | 0.0115s    | √
ScalObject-rdq.55.log   | Saturate      | 7     | 1.3 ± 0.5   | 0.0031s    | √
ScalObject-rdq.55.log   | Saturate+R    | 7     | 1.3 ± 0.5   | 0.0029s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.56.log   | Enumerate+C   | 20    | 2.1 ± 0.7   | 4.2058s    | -
ScalObject-rdq.56.log   | Counting(4)   | 20    | 2.1 ± 0.7   | 0.949s     | -
ScalObject-rdq.56.log   | Counting(4)+R | 20    | 2.1 ± 0.7   | 0.4093s    | -
ScalObject-rdq.56.log   | Counting(2)   | 20    | 2.1 ± 0.7   | 1.3285s    | -
ScalObject-rdq.56.log   | Counting(2)+R | 20    | 2.1 ± 0.7   | 0.5498s    | -
ScalObject-rdq.56.log   | Counting(0)   | 20    | 2.1 ± 0.7   | 1.7456s    | -
ScalObject-rdq.56.log   | Counting(0)+R | 20    | 2.1 ± 0.7   | 0.5432s    | -
ScalObject-rdq.56.log   | Symbolic      | 20    | 2.1 ± 0.7   | 0.5106s    | -
ScalObject-rdq.56.log   | Symbolic+R    | 20    | 2.1 ± 0.7   | 0.2439s    | -
ScalObject-rdq.56.log   | Saturate      | 20    | 2.1 ± 0.7   | 0.0041s    | -
ScalObject-rdq.56.log   | Saturate+R    | 20    | 2.1 ± 0.7   | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.57.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3186s    | -
ScalObject-rdq.57.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6234s    | -
ScalObject-rdq.57.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1622s    | -
ScalObject-rdq.57.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7727s    | -
ScalObject-rdq.57.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1722s    | -
ScalObject-rdq.57.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9632s    | -
ScalObject-rdq.57.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1871s    | -
ScalObject-rdq.57.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1782s    | -
ScalObject-rdq.57.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0372s    | -
ScalObject-rdq.57.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0038s    | -
ScalObject-rdq.57.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.58.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3128s    | -
ScalObject-rdq.58.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5805s    | -
ScalObject-rdq.58.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.174s     | -
ScalObject-rdq.58.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7113s    | -
ScalObject-rdq.58.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1773s    | -
ScalObject-rdq.58.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.8936s    | -
ScalObject-rdq.58.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1972s    | -
ScalObject-rdq.58.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1738s    | -
ScalObject-rdq.58.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0408s    | -
ScalObject-rdq.58.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0052s    | -
ScalObject-rdq.58.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.59.log   | Enumerate+C   | 10    | 1.0 ± 0.0   | 0.0897s    | √
ScalObject-rdq.59.log   | Counting(4)   | 10    | 1.0 ± 0.0   | 0.0853s    | √
ScalObject-rdq.59.log   | Counting(4)+R | 10    | 1.0 ± 0.0   | 0.0851s    | √
ScalObject-rdq.59.log   | Counting(2)   | 20    | 1.4 ± 0.7   | 0.6585s    | -
ScalObject-rdq.59.log   | Counting(2)+R | 20    | 1.4 ± 0.7   | 0.3786s    | -
ScalObject-rdq.59.log   | Counting(0)   | 20    | 1.4 ± 0.7   | 0.866s     | -
ScalObject-rdq.59.log   | Counting(0)+R | 20    | 1.4 ± 0.7   | 0.4096s    | -
ScalObject-rdq.59.log   | Symbolic      | 10    | 1.0 ± 0.0   | 0.0254s    | √
ScalObject-rdq.59.log   | Symbolic+R    | 10    | 1.0 ± 0.0   | 0.0254s    | √
ScalObject-rdq.59.log   | Saturate      | 10    | 1.0 ± 0.0   | 0.0037s    | √
ScalObject-rdq.59.log   | Saturate+R    | 10    | 1.0 ± 0.0   | 0.0048s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.60.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.569s     | -
ScalObject-rdq.60.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5978s    | -
ScalObject-rdq.60.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2647s    | -
ScalObject-rdq.60.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 1.0225s    | -
ScalObject-rdq.60.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.3091s    | -
ScalObject-rdq.60.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.5547s    | -
ScalObject-rdq.60.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.3528s    | -
ScalObject-rdq.60.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2602s    | -
ScalObject-rdq.60.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0891s    | -
ScalObject-rdq.60.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0051s    | -
ScalObject-rdq.60.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0041s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-rdq.61.log   | Enumerate+C   | 20    | 1.6 ± 0.7   | 2.8467s    | -
ScalObject-rdq.61.log   | Counting(4)   | 20    | 1.6 ± 0.7   | 0.7029s    | -
ScalObject-rdq.61.log   | Counting(4)+R | 20    | 1.6 ± 0.7   | 0.2411s    | -
