# data/report-Dec-01-2014-17h41.txt
Generating reports for examples/generated/small/**/*.log
------------------------------------------------------------------------------
               examples/generated/small/**/*.log (timeout 10s)                
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-bkq.24.log   | Symbolic      | 17    | 1.6±0.5     | 0.1821s    | √
ScalObject-bkq.24.log   | Symbolic+R    | 17    | 1.6±0.5     | 0.0445s    | √
ScalObject-bkq.24.log   | Saturate      | 18    | 1.6±0.5     | 0.0094s    | √
ScalObject-bkq.24.log   | Saturate+R    | 18    | 1.6±0.5     | 0.0095s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.25.log   | Enumerate+C   | 16    | 1.5±0.5     | 0.5125s    | √
ScalObject-bkq.25.log   | Counting(4)   | 16    | 1.5±0.5     | 0.3256s    | √
ScalObject-bkq.25.log   | Counting(4)+R | 16    | 1.5±0.5     | 0.2134s    | √
ScalObject-bkq.25.log   | Counting(2)   | 20    | 1.5±0.5     | 1.0988s    | -
ScalObject-bkq.25.log   | Counting(2)+R | 20    | 1.5±0.5     | 0.3041s    | -
ScalObject-bkq.25.log   | Counting(0)   | 20    | 1.5±0.5     | 1.3568s    | -
ScalObject-bkq.25.log   | Counting(0)+R | 20    | 1.5±0.5     | 0.3116s    | -
ScalObject-bkq.25.log   | Symbolic      | 16    | 1.5±0.5     | 0.1454s    | √
ScalObject-bkq.25.log   | Symbolic+R    | 16    | 1.5±0.5     | 0.0766s    | √
ScalObject-bkq.25.log   | Saturate      | 16    | 1.5±0.5     | 0.0079s    | √
ScalObject-bkq.25.log   | Saturate+R    | 16    | 1.5±0.5     | 0.0096s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.26.log   | Enumerate+C   | 14    | 1.0±0.0     | 0.1691s    | √
ScalObject-bkq.26.log   | Counting(4)   | 14    | 1.0±0.0     | 0.1735s    | √
ScalObject-bkq.26.log   | Counting(4)+R | 14    | 1.0±0.0     | 0.156s     | √
ScalObject-bkq.26.log   | Counting(2)   | 20    | 1.2±0.4     | 0.9046s    | -
ScalObject-bkq.26.log   | Counting(2)+R | 20    | 1.2±0.4     | 0.3609s    | -
ScalObject-bkq.26.log   | Counting(0)   | 20    | 1.2±0.4     | 1.3467s    | -
ScalObject-bkq.26.log   | Counting(0)+R | 20    | 1.2±0.4     | 0.3546s    | -
ScalObject-bkq.26.log   | Symbolic      | 14    | 1.0±0.0     | 0.0507s    | √
ScalObject-bkq.26.log   | Symbolic+R    | 14    | 1.0±0.0     | 0.0395s    | √
ScalObject-bkq.26.log   | Saturate      | 14    | 1.0±0.0     | 0.0091s    | √
ScalObject-bkq.26.log   | Saturate+R    | 14    | 1.0±0.0     | 0.0105s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.27.log   | Enumerate+C   | 8     | 1.0±0.0     | 0.0852s    | √
ScalObject-bkq.27.log   | Counting(4)   | 8     | 1.0±0.0     | 0.0851s    | √
ScalObject-bkq.27.log   | Counting(4)+R | 8     | 1.0±0.0     | 0.0879s    | √
ScalObject-bkq.27.log   | Counting(2)   | 20    | 1.1±0.3     | 1.0456s    | -
ScalObject-bkq.27.log   | Counting(2)+R | 20    | 1.1±0.3     | 0.2038s    | -
ScalObject-bkq.27.log   | Counting(0)   | 20    | 1.1±0.3     | 1.2197s    | -
ScalObject-bkq.27.log   | Counting(0)+R | 20    | 1.1±0.3     | 0.2244s    | -
ScalObject-bkq.27.log   | Symbolic      | 8     | 1.0±0.0     | 0.0157s    | √
ScalObject-bkq.27.log   | Symbolic+R    | 8     | 1.0±0.0     | 0.0162s    | √
ScalObject-bkq.27.log   | Saturate      | 8     | 1.0±0.0     | 0.0039s    | √
ScalObject-bkq.27.log   | Saturate+R    | 8     | 1.0±0.0     | 0.0067s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.28.log   | Enumerate+C   | 20    | 2.0±0.9     | 0.3862s    | -
ScalObject-bkq.28.log   | Counting(4)   | 20    | 2.0±0.9     | 0.7941s    | -
ScalObject-bkq.28.log   | Counting(4)+R | 20    | 2.0±0.9     | 0.3779s    | -
ScalObject-bkq.28.log   | Counting(2)   | 20    | 2.0±0.9     | 1.0533s    | -
ScalObject-bkq.28.log   | Counting(2)+R | 20    | 2.0±0.9     | 0.3898s    | -
ScalObject-bkq.28.log   | Counting(0)   | 20    | 2.0±0.9     | 1.6233s    | -
ScalObject-bkq.28.log   | Counting(0)+R | 20    | 2.0±0.9     | 0.4934s    | -
ScalObject-bkq.28.log   | Symbolic      | 20    | 2.0±0.9     | 0.4441s    | -
ScalObject-bkq.28.log   | Symbolic+R    | 20    | 2.0±0.9     | 0.1488s    | -
ScalObject-bkq.28.log   | Saturate      | 20    | 2.0±0.9     | 0.0092s    | -
ScalObject-bkq.28.log   | Saturate+R    | 20    | 2.0±0.9     | 0.0084s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.29.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.3789s    | -
ScalObject-bkq.29.log   | Counting(4)   | 20    | 1.0±0.0     | 0.5714s    | -
ScalObject-bkq.29.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.2119s    | -
ScalObject-bkq.29.log   | Counting(2)   | 20    | 1.0±0.0     | 0.945s     | -
ScalObject-bkq.29.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.2174s    | -
ScalObject-bkq.29.log   | Counting(0)   | 20    | 1.0±0.0     | 1.439s     | -
ScalObject-bkq.29.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.2367s    | -
ScalObject-bkq.29.log   | Symbolic      | 20    | 1.0±0.0     | 0.2151s    | -
ScalObject-bkq.29.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0492s    | -
ScalObject-bkq.29.log   | Saturate      | 20    | 1.0±0.0     | 0.0116s    | -
ScalObject-bkq.29.log   | Saturate+R    | 20    | 1.0±0.0     | 0.0095s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.30.log   | Enumerate+C   | 6     | 1.0±0.0     | 0.0567s    | √
ScalObject-bkq.30.log   | Counting(4)   | 6     | 1.0±0.0     | 0.0614s    | √
ScalObject-bkq.30.log   | Counting(4)+R | 6     | 1.0±0.0     | 0.0539s    | √
ScalObject-bkq.30.log   | Counting(2)   | 6     | 1.0±0.0     | 0.0584s    | √
ScalObject-bkq.30.log   | Counting(2)+R | 6     | 1.0±0.0     | 0.0645s    | √
ScalObject-bkq.30.log   | Counting(0)   | 20    | 1.6±1.0     | 1.6731s    | -
ScalObject-bkq.30.log   | Counting(0)+R | 20    | 1.6±1.0     | 0.5272s    | -
ScalObject-bkq.30.log   | Symbolic      | 6     | 1.0±0.0     | 0.0109s    | √
ScalObject-bkq.30.log   | Symbolic+R    | 6     | 1.0±0.0     | 0.0113s    | √
ScalObject-bkq.30.log   | Saturate      | 6     | 1.0±0.0     | 0.003s     | √
ScalObject-bkq.30.log   | Saturate+R    | 6     | 1.0±0.0     | 0.0032s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.31.log   | Enumerate+C   | 20    | 1.7±0.7     | 0.4297s    | -
ScalObject-bkq.31.log   | Counting(4)   | 20    | 1.7±0.7     | 0.8645s    | -
ScalObject-bkq.31.log   | Counting(4)+R | 20    | 1.7±0.7     | 0.2623s    | -
ScalObject-bkq.31.log   | Counting(2)   | 20    | 1.7±0.7     | 1.0381s    | -
ScalObject-bkq.31.log   | Counting(2)+R | 20    | 1.7±0.7     | 0.2657s    | -
ScalObject-bkq.31.log   | Counting(0)   | 20    | 1.7±0.7     | 1.3458s    | -
ScalObject-bkq.31.log   | Counting(0)+R | 20    | 1.7±0.7     | 0.2916s    | -
ScalObject-bkq.31.log   | Symbolic      | 20    | 1.7±0.7     | 0.4356s    | -
ScalObject-bkq.31.log   | Symbolic+R    | 20    | 1.7±0.7     | 0.0887s    | -
ScalObject-bkq.31.log   | Saturate      | 20    | 1.7±0.7     | 0.0091s    | -
ScalObject-bkq.31.log   | Saturate+R    | 20    | 1.7±0.7     | 0.0089s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.32.log   | Enumerate+C   | 20    | 1.7±0.5     | 1.1901s    | -
ScalObject-bkq.32.log   | Counting(4)   | 20    | 1.7±0.5     | 1.1568s    | -
ScalObject-bkq.32.log   | Counting(4)+R | 20    | 1.7±0.5     | 1.1503s    | -
ScalObject-bkq.32.log   | Counting(2)   | 20    | 1.7±0.5     | 1.4394s    | -
ScalObject-bkq.32.log   | Counting(2)+R | 20    | 1.7±0.5     | 1.4906s    | -
ScalObject-bkq.32.log   | Counting(0)   | 20    | 1.7±0.5     | 2.354s     | -
ScalObject-bkq.32.log   | Counting(0)+R | 20    | 1.7±0.5     | 2.3271s    | -
ScalObject-bkq.32.log   | Symbolic      | 20    | 1.7±0.5     | 0.4897s    | -
ScalObject-bkq.32.log   | Symbolic+R    | 20    | 1.7±0.5     | 0.4774s    | -
ScalObject-bkq.32.log   | Saturate      | 20    | 1.7±0.5     | 0.0109s    | -
ScalObject-bkq.32.log   | Saturate+R    | 20    | 1.7±0.5     | 0.0115s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.33.log   | Enumerate+C   | 20    | 1.7±0.5     | 0.9442s    | -
ScalObject-bkq.33.log   | Counting(4)   | 20    | 1.7±0.5     | 0.8752s    | -
ScalObject-bkq.33.log   | Counting(4)+R | 20    | 1.7±0.5     | 0.3012s    | -
ScalObject-bkq.33.log   | Counting(2)   | 20    | 1.7±0.5     | 1.295s     | -
ScalObject-bkq.33.log   | Counting(2)+R | 20    | 1.7±0.5     | 0.3324s    | -
ScalObject-bkq.33.log   | Counting(0)   | 20    | 1.7±0.5     | 1.548s     | -
ScalObject-bkq.33.log   | Counting(0)+R | 20    | 1.7±0.5     | 0.337s     | -
ScalObject-bkq.33.log   | Symbolic      | 20    | 1.7±0.5     | 0.4149s    | -
ScalObject-bkq.33.log   | Symbolic+R    | 20    | 1.7±0.5     | 0.1307s    | -
ScalObject-bkq.33.log   | Saturate      | 20    | 1.7±0.5     | 0.0106s    | -
ScalObject-bkq.33.log   | Saturate+R    | 20    | 1.7±0.5     | 0.0095s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.34.log   | Enumerate+C   | 20    | 1.4±0.5     | 0.9483s    | √
ScalObject-bkq.34.log   | Counting(4)   | 20    | 1.4±0.5     | 0.5483s    | √
ScalObject-bkq.34.log   | Counting(4)+R | 20    | 1.4±0.5     | 0.225s     | √
ScalObject-bkq.34.log   | Counting(2)   | 20    | 1.4±0.5     | 0.6185s    | √
ScalObject-bkq.34.log   | Counting(2)+R | 20    | 1.4±0.5     | 0.2311s    | √
ScalObject-bkq.34.log   | Counting(0)   | 20    | 1.4±0.5     | 1.2702s    | -
ScalObject-bkq.34.log   | Counting(0)+R | 20    | 1.4±0.5     | 0.2921s    | -
ScalObject-bkq.34.log   | Symbolic      | 20    | 1.4±0.5     | 0.2895s    | √
ScalObject-bkq.34.log   | Symbolic+R    | 20    | 1.4±0.5     | 0.064s     | √
ScalObject-bkq.34.log   | Saturate      | 20    | 1.4±0.5     | 0.0106s    | √
ScalObject-bkq.34.log   | Saturate+R    | 20    | 1.4±0.5     | 0.0093s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.35.log   | Enumerate+C   | 16    | 1.1±0.3     | 0.2525s    | √
ScalObject-bkq.35.log   | Counting(4)   | 16    | 1.1±0.3     | 0.2791s    | √
ScalObject-bkq.35.log   | Counting(4)+R | 16    | 1.1±0.3     | 0.1574s    | √
ScalObject-bkq.35.log   | Counting(2)   | 16    | 1.1±0.3     | 0.3093s    | √
ScalObject-bkq.35.log   | Counting(2)+R | 16    | 1.1±0.3     | 0.1548s    | √
ScalObject-bkq.35.log   | Counting(0)   | 20    | 1.1±0.3     | 1.3761s    | -
ScalObject-bkq.35.log   | Counting(0)+R | 20    | 1.1±0.3     | 0.2277s    | -
ScalObject-bkq.35.log   | Symbolic      | 16    | 1.1±0.3     | 0.1027s    | √
ScalObject-bkq.35.log   | Symbolic+R    | 16    | 1.1±0.3     | 0.0264s    | √
ScalObject-bkq.35.log   | Saturate      | 16    | 1.1±0.3     | 0.0075s    | √
ScalObject-bkq.35.log   | Saturate+R    | 16    | 1.1±0.3     | 0.0079s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.36.log   | Enumerate+C   | 20    | 1.5±0.5     | 0.3694s    | -
ScalObject-bkq.36.log   | Counting(4)   | 20    | 1.5±0.5     | 0.7633s    | -
ScalObject-bkq.36.log   | Counting(4)+R | 20    | 1.5±0.5     | 0.3689s    | -
ScalObject-bkq.36.log   | Counting(2)   | 20    | 1.5±0.5     | 0.8716s    | -
ScalObject-bkq.36.log   | Counting(2)+R | 20    | 1.5±0.5     | 0.4571s    | -
ScalObject-bkq.36.log   | Counting(0)   | 20    | 1.5±0.5     | 1.1289s    | -
ScalObject-bkq.36.log   | Counting(0)+R | 20    | 1.5±0.5     | 0.4767s    | -
ScalObject-bkq.36.log   | Symbolic      | 20    | 1.5±0.5     | 0.3476s    | -
ScalObject-bkq.36.log   | Symbolic+R    | 20    | 1.5±0.5     | 0.1583s    | -
ScalObject-bkq.36.log   | Saturate      | 20    | 1.5±0.5     | 0.0118s    | -
ScalObject-bkq.36.log   | Saturate+R    | 20    | 1.5±0.5     | 0.0118s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.37.log   | Enumerate+C   | 10    | 2.2±1.4     | 0.0682s    | -
ScalObject-bkq.37.log   | Counting(4)   | 10    | 2.2±1.4     | 0.0653s    | -
ScalObject-bkq.37.log   | Counting(4)+R | 10    | 2.2±1.4     | 0.0702s    | -
ScalObject-bkq.37.log   | Counting(2)   | 10    | 2.2±1.4     | 0.0636s    | -
ScalObject-bkq.37.log   | Counting(2)+R | 10    | 2.2±1.4     | 0.0688s    | -
ScalObject-bkq.37.log   | Counting(0)   | 10    | 2.2±1.4     | 0.0653s    | -
ScalObject-bkq.37.log   | Counting(0)+R | 10    | 2.2±1.4     | 0.0719s    | -
ScalObject-bkq.37.log   | Symbolic      | 10    | 2.2±1.4     | 0.0272s    | -
ScalObject-bkq.37.log   | Symbolic+R    | 10    | 2.2±1.4     | 0.0274s    | -
ScalObject-bkq.37.log   | Saturate      | 10    | 2.2±1.4     | 0.0034s    | -
ScalObject-bkq.37.log   | Saturate+R    | 10    | 2.2±1.4     | 0.0031s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.38.log   | Enumerate+C   | 16    | 1.1±0.3     | 0.2682s    | √
ScalObject-bkq.38.log   | Counting(4)   | 16    | 1.1±0.3     | 0.2637s    | √
ScalObject-bkq.38.log   | Counting(4)+R | 16    | 1.1±0.3     | 0.1546s    | √
ScalObject-bkq.38.log   | Counting(2)   | 16    | 1.1±0.3     | 0.2658s    | √
ScalObject-bkq.38.log   | Counting(2)+R | 16    | 1.1±0.3     | 0.1492s    | √
ScalObject-bkq.38.log   | Counting(0)   | 20    | 1.1±0.3     | 1.0858s    | -
ScalObject-bkq.38.log   | Counting(0)+R | 20    | 1.1±0.3     | 0.1965s    | -
ScalObject-bkq.38.log   | Symbolic      | 16    | 1.1±0.3     | 0.1008s    | √
ScalObject-bkq.38.log   | Symbolic+R    | 16    | 1.1±0.3     | 0.0193s    | √
ScalObject-bkq.38.log   | Saturate      | 16    | 1.1±0.3     | 0.0043s    | √
ScalObject-bkq.38.log   | Saturate+R    | 16    | 1.1±0.3     | 0.0078s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.39.log   | Enumerate+C   | 20    | 1.6±0.7     | 0.952s     | -
ScalObject-bkq.39.log   | Counting(4)   | 20    | 1.6±0.7     | 0.7074s    | -
ScalObject-bkq.39.log   | Counting(4)+R | 20    | 1.6±0.7     | 0.3149s    | -
ScalObject-bkq.39.log   | Counting(2)   | 20    | 1.6±0.7     | 0.8219s    | -
ScalObject-bkq.39.log   | Counting(2)+R | 20    | 1.6±0.7     | 0.3974s    | -
ScalObject-bkq.39.log   | Counting(0)   | 20    | 1.6±0.7     | 1.3675s    | -
ScalObject-bkq.39.log   | Counting(0)+R | 20    | 1.6±0.7     | 0.4502s    | -
ScalObject-bkq.39.log   | Symbolic      | 20    | 1.6±0.7     | 0.3285s    | -
ScalObject-bkq.39.log   | Symbolic+R    | 20    | 1.6±0.7     | 0.1269s    | -
ScalObject-bkq.39.log   | Saturate      | 20    | 1.6±0.7     | 0.0117s    | -
ScalObject-bkq.39.log   | Saturate+R    | 20    | 1.6±0.7     | 0.0113s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.40.log   | Enumerate+C   | 10    | 1.6±0.5     | 0.1709s    | √
ScalObject-bkq.40.log   | Counting(4)   | 10    | 1.6±0.5     | 0.1142s    | √
ScalObject-bkq.40.log   | Counting(4)+R | 10    | 1.6±0.5     | 0.1069s    | √
ScalObject-bkq.40.log   | Counting(2)   | 20    | 1.6±0.7     | 0.6701s    | √
ScalObject-bkq.40.log   | Counting(2)+R | 20    | 1.6±0.7     | 0.2686s    | √
ScalObject-bkq.40.log   | Counting(0)   | 20    | 1.6±0.7     | 0.9577s    | -
ScalObject-bkq.40.log   | Counting(0)+R | 20    | 1.6±0.7     | 0.3237s    | -
ScalObject-bkq.40.log   | Symbolic      | 10    | 1.6±0.5     | 0.0284s    | √
ScalObject-bkq.40.log   | Symbolic+R    | 10    | 1.6±0.5     | 0.0255s    | √
ScalObject-bkq.40.log   | Saturate      | 10    | 1.6±0.5     | 0.0072s    | √
ScalObject-bkq.40.log   | Saturate+R    | 10    | 1.6±0.5     | 0.0092s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.41.log   | Enumerate+C   | 20    | 1.9±0.6     | 3.862s     | -
ScalObject-bkq.41.log   | Counting(4)   | 20    | 1.9±0.6     | 0.7997s    | -
ScalObject-bkq.41.log   | Counting(4)+R | 20    | 1.9±0.6     | 0.4026s    | -
ScalObject-bkq.41.log   | Counting(2)   | 20    | 1.9±0.6     | 1.0535s    | -
ScalObject-bkq.41.log   | Counting(2)+R | 20    | 1.9±0.6     | 0.4425s    | -
ScalObject-bkq.41.log   | Counting(0)   | 20    | 1.9±0.6     | 1.2508s    | -
ScalObject-bkq.41.log   | Counting(0)+R | 20    | 1.9±0.6     | 0.5116s    | -
ScalObject-bkq.41.log   | Symbolic      | 20    | 1.9±0.6     | 0.4161s    | -
ScalObject-bkq.41.log   | Symbolic+R    | 20    | 1.9±0.6     | 0.2015s    | -
ScalObject-bkq.41.log   | Saturate      | 20    | 1.9±0.6     | 0.0103s    | -
ScalObject-bkq.41.log   | Saturate+R    | 20    | 1.9±0.6     | 0.0104s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.42.log   | Enumerate+C   | 5     | 1.4±0.5     | 0.0774s    | √
ScalObject-bkq.42.log   | Counting(4)   | 5     | 1.4±0.5     | 0.0409s    | √
ScalObject-bkq.42.log   | Counting(4)+R | 5     | 1.4±0.5     | 0.041s     | √
ScalObject-bkq.42.log   | Counting(2)   | 5     | 1.4±0.5     | 0.0383s    | √
ScalObject-bkq.42.log   | Counting(2)+R | 5     | 1.4±0.5     | 0.043s     | √
ScalObject-bkq.42.log   | Counting(0)   | 20    | 1.4±0.5     | 1.1289s    | -
ScalObject-bkq.42.log   | Counting(0)+R | 20    | 1.4±0.5     | 0.3596s    | -
ScalObject-bkq.42.log   | Symbolic      | 5     | 1.4±0.5     | 0.0094s    | √
ScalObject-bkq.42.log   | Symbolic+R    | 5     | 1.4±0.5     | 0.0083s    | √
ScalObject-bkq.42.log   | Saturate      | 9     | 1.7±0.5     | 0.0044s    | √
ScalObject-bkq.42.log   | Saturate+R    | 9     | 1.7±0.5     | 0.0041s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.43.log   | Enumerate+C   | 11    | 1.4±0.5     | 0.2239s    | √
ScalObject-bkq.43.log   | Counting(4)   | 11    | 1.4±0.5     | 0.1157s    | √
ScalObject-bkq.43.log   | Counting(4)+R | 11    | 1.4±0.5     | 0.1063s    | √
ScalObject-bkq.43.log   | Counting(2)   | 20    | 1.7±0.8     | 0.8088s    | √
ScalObject-bkq.43.log   | Counting(2)+R | 20    | 1.7±0.8     | 0.3024s    | √
ScalObject-bkq.43.log   | Counting(0)   | 20    | 1.7±0.8     | 1.4383s    | -
ScalObject-bkq.43.log   | Counting(0)+R | 20    | 1.7±0.8     | 0.3313s    | -
ScalObject-bkq.43.log   | Symbolic      | 11    | 1.4±0.5     | 0.0324s    | √
ScalObject-bkq.43.log   | Symbolic+R    | 11    | 1.4±0.5     | 0.0288s    | √
ScalObject-bkq.43.log   | Saturate      | 16    | 1.8±0.8     | 0.0092s    | √
ScalObject-bkq.43.log   | Saturate+R    | 16    | 1.8±0.8     | 0.0092s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.44.log   | Enumerate+C   | 20    | 1.4±0.5     | 0.347s     | -
ScalObject-bkq.44.log   | Counting(4)   | 20    | 1.4±0.5     | 0.6762s    | -
ScalObject-bkq.44.log   | Counting(4)+R | 20    | 1.4±0.5     | 0.3189s    | -
ScalObject-bkq.44.log   | Counting(2)   | 20    | 1.4±0.5     | 0.9002s    | -
ScalObject-bkq.44.log   | Counting(2)+R | 20    | 1.4±0.5     | 0.3266s    | -
ScalObject-bkq.44.log   | Counting(0)   | 20    | 1.4±0.5     | 1.2862s    | -
ScalObject-bkq.44.log   | Counting(0)+R | 20    | 1.4±0.5     | 0.353s     | -
ScalObject-bkq.44.log   | Symbolic      | 20    | 1.4±0.5     | 0.3021s    | -
ScalObject-bkq.44.log   | Symbolic+R    | 20    | 1.4±0.5     | 0.1224s    | -
ScalObject-bkq.44.log   | Saturate      | 20    | 1.4±0.5     | 0.0109s    | -
ScalObject-bkq.44.log   | Saturate+R    | 20    | 1.4±0.5     | 0.0107s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.45.log   | Enumerate+C   | 8     | 1.0±0.0     | 0.0912s    | √
ScalObject-bkq.45.log   | Counting(4)   | 8     | 1.0±0.0     | 0.0812s    | √
ScalObject-bkq.45.log   | Counting(4)+R | 8     | 1.0±0.0     | 0.0735s    | √
ScalObject-bkq.45.log   | Counting(2)   | 8     | 1.0±0.0     | 0.0846s    | √
ScalObject-bkq.45.log   | Counting(2)+R | 8     | 1.0±0.0     | 0.0775s    | √
ScalObject-bkq.45.log   | Counting(0)   | 20    | 1.1±0.3     | 1.5752s    | -
ScalObject-bkq.45.log   | Counting(0)+R | 20    | 1.1±0.3     | 0.2073s    | -
ScalObject-bkq.45.log   | Symbolic      | 8     | 1.0±0.0     | 0.0167s    | √
ScalObject-bkq.45.log   | Symbolic+R    | 8     | 1.0±0.0     | 0.0133s    | √
ScalObject-bkq.45.log   | Saturate      | 8     | 1.0±0.0     | 0.0033s    | √
ScalObject-bkq.45.log   | Saturate+R    | 8     | 1.0±0.0     | 0.0051s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.46.log   | Enumerate+C   | 13    | 1.3±0.5     | 0.221s     | √
ScalObject-bkq.46.log   | Counting(4)   | 13    | 1.3±0.5     | 0.1566s    | √
ScalObject-bkq.46.log   | Counting(4)+R | 13    | 1.3±0.5     | 0.127s     | √
ScalObject-bkq.46.log   | Counting(2)   | 20    | 1.4±0.5     | 1.1012s    | -
ScalObject-bkq.46.log   | Counting(2)+R | 20    | 1.4±0.5     | 0.4874s    | -
