# data/reports/report-Feb-26-2015-00h13.txt
Generating reports for data/histories/generated/small/**/*.log
-------------------------------------------------------------------------------
             data/histories/generated/small/**/*.log (timeout 10s)             
-------------------------------------------------------------------------------
history                 | algorithm | r | ste | che | widt | weig | time    | v
ScalObject-dq.43.log    | Bound(2)  | √ | 20  | 10  | 1.0  | 1.7  | 0.1839  | -
ScalObject-dq.43.log    | Bound(0)  | - | 20  | 10  | 1.0  | 4.2  | 1.1939  | -
ScalObject-dq.43.log    | Bound(0)  | √ | 20  | 10  | 1.0  | 1.7  | 0.1984  | -
ScalObject-dq.43.log    | Symbolic  | - | 14  | 7   | 1.0  | 3.4  | 0.0631  | √
ScalObject-dq.43.log    | Symbolic  | √ | 14  | 7   | 1.0  | 1.6  | 0.03    | √
ScalObject-dq.43.log    | Saturate  | - | 14  | 7   | 1.0  | 3.4  | 0.0041  | √
ScalObject-dq.43.log    | Saturate  | √ | 14  | 7   | 1.0  | 1.6  | 0.0043  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.44.log    | Enumerate | - | 20  | 10  | 1.2  | 4.7  | 0.384   | √
ScalObject-dq.44.log    | Bound(4)  | - | 20  | 10  | 1.2  | 4.7  | 0.5725  | -
ScalObject-dq.44.log    | Bound(4)  | √ | 20  | 10  | 1.2  | 2.6  | 0.2303  | -
ScalObject-dq.44.log    | Bound(2)  | - | 20  | 10  | 1.2  | 4.7  | 0.7293  | -
ScalObject-dq.44.log    | Bound(2)  | √ | 20  | 10  | 1.2  | 2.6  | 0.2389  | -
ScalObject-dq.44.log    | Bound(0)  | - | 20  | 10  | 1.2  | 4.7  | 1.2663  | -
ScalObject-dq.44.log    | Bound(0)  | √ | 20  | 10  | 1.2  | 2.6  | 0.2816  | -
ScalObject-dq.44.log    | Symbolic  | - | 20  | 10  | 1.2  | 4.7  | 0.1782  | √
ScalObject-dq.44.log    | Symbolic  | √ | 20  | 10  | 1.2  | 2.6  | 0.0602  | √
ScalObject-dq.44.log    | Saturate  | - | 20  | 10  | 1.2  | 4.7  | 0.0066  | √
ScalObject-dq.44.log    | Saturate  | √ | 20  | 10  | 1.2  | 2.6  | 0.0051  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.45.log    | Enumerate | - | 20  | 10  | 1.4  | 4.8  | 0.7919  | -
ScalObject-dq.45.log    | Bound(4)  | - | 20  | 10  | 1.4  | 4.8  | 0.728   | -
ScalObject-dq.45.log    | Bound(4)  | √ | 20  | 10  | 1.4  | 1.7  | 0.2354  | -
ScalObject-dq.45.log    | Bound(2)  | - | 20  | 10  | 1.4  | 4.8  | 0.9003  | -
ScalObject-dq.45.log    | Bound(2)  | √ | 20  | 10  | 1.4  | 1.7  | 0.2506  | -
ScalObject-dq.45.log    | Bound(0)  | - | 20  | 10  | 1.4  | 4.8  | 1.0905  | -
ScalObject-dq.45.log    | Bound(0)  | √ | 20  | 10  | 1.4  | 1.7  | 0.2531  | -
ScalObject-dq.45.log    | Symbolic  | - | 20  | 10  | 1.4  | 4.8  | 0.3733  | -
ScalObject-dq.45.log    | Symbolic  | √ | 20  | 10  | 1.4  | 1.7  | 0.0874  | -
ScalObject-dq.45.log    | Saturate  | - | 20  | 10  | 1.4  | 4.8  | 0.0048  | -
ScalObject-dq.45.log    | Saturate  | √ | 20  | 10  | 1.4  | 1.7  | 0.0047  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.46.log    | Enumerate | - | 16  | 7   | 1.3  | 3.8  | 0.4536  | √
ScalObject-dq.46.log    | Bound(4)  | - | 20  | 10  | 1.5  | 4.5  | 0.5747  | -
ScalObject-dq.46.log    | Bound(4)  | √ | 20  | 10  | 1.5  | 4.0  | 0.3835  | -
ScalObject-dq.46.log    | Bound(2)  | - | 20  | 10  | 1.5  | 4.5  | 0.7272  | -
ScalObject-dq.46.log    | Bound(2)  | √ | 20  | 10  | 1.5  | 4.0  | 0.4533  | -
ScalObject-dq.46.log    | Bound(0)  | - | 20  | 10  | 1.5  | 4.5  | 1.2828  | -
ScalObject-dq.46.log    | Bound(0)  | √ | 20  | 10  | 1.5  | 4.0  | 0.597   | -
ScalObject-dq.46.log    | Symbolic  | - | 16  | 7   | 1.3  | 3.8  | 0.0615  | √
ScalObject-dq.46.log    | Symbolic  | √ | 16  | 7   | 1.3  | 3.4  | 0.0459  | √
ScalObject-dq.46.log    | Saturate  | - | 16  | 7   | 1.3  | 3.8  | 0.0061  | √
ScalObject-dq.46.log    | Saturate  | √ | 16  | 7   | 1.3  | 3.4  | 0.0051  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.47.log    | Enumerate | - | 20  | 10  | 1.3  | 4.6  | 0.56    | -
ScalObject-dq.47.log    | Bound(4)  | - | 20  | 10  | 1.3  | 4.6  | 0.5692  | -
ScalObject-dq.47.log    | Bound(4)  | √ | 20  | 10  | 1.3  | 4.0  | 0.357   | -
ScalObject-dq.47.log    | Bound(2)  | - | 20  | 10  | 1.3  | 4.6  | 0.7483  | -
ScalObject-dq.47.log    | Bound(2)  | √ | 20  | 10  | 1.3  | 4.0  | 0.3659  | -
ScalObject-dq.47.log    | Bound(0)  | - | 20  | 10  | 1.3  | 4.6  | 0.991   | -
ScalObject-dq.47.log    | Bound(0)  | √ | 20  | 10  | 1.3  | 4.0  | 0.4224  | -
ScalObject-dq.47.log    | Symbolic  | - | 20  | 10  | 1.3  | 4.6  | 0.2849  | -
ScalObject-dq.47.log    | Symbolic  | √ | 20  | 10  | 1.3  | 4.0  | 0.1466  | -
ScalObject-dq.47.log    | Saturate  | - | 20  | 10  | 1.3  | 4.6  | 0.0064  | -
ScalObject-dq.47.log    | Saturate  | √ | 20  | 10  | 1.3  | 4.0  | 0.0067  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.48.log    | Enumerate | - | 20  | 10  | 1.2  | 4.6  | 0.4502  | -
ScalObject-dq.48.log    | Bound(4)  | - | 20  | 10  | 1.2  | 4.6  | 0.616   | -
ScalObject-dq.48.log    | Bound(4)  | √ | 20  | 10  | 1.2  | 2.6  | 0.3297  | -
ScalObject-dq.48.log    | Bound(2)  | - | 20  | 10  | 1.2  | 4.6  | 0.8175  | -
ScalObject-dq.48.log    | Bound(2)  | √ | 20  | 10  | 1.2  | 2.6  | 0.3664  | -
ScalObject-dq.48.log    | Bound(0)  | - | 20  | 10  | 1.2  | 4.6  | 1.2964  | -
ScalObject-dq.48.log    | Bound(0)  | √ | 20  | 10  | 1.2  | 2.6  | 0.4627  | -
ScalObject-dq.48.log    | Symbolic  | - | 20  | 10  | 1.2  | 4.6  | 0.2977  | -
ScalObject-dq.48.log    | Symbolic  | √ | 20  | 10  | 1.2  | 2.6  | 0.1263  | -
ScalObject-dq.48.log    | Saturate  | - | 20  | 10  | 1.2  | 4.6  | 0.0049  | -
ScalObject-dq.48.log    | Saturate  | √ | 20  | 10  | 1.2  | 2.6  | 0.0055  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.49.log    | Enumerate | - | 20  | 10  | 2.0  | 4.6  | 1.2301  | -
ScalObject-dq.49.log    | Bound(4)  | - | 20  | 10  | 2.0  | 4.6  | 0.7824  | -
ScalObject-dq.49.log    | Bound(4)  | √ | 20  | 10  | 2.0  | 3.3  | 0.3622  | -
ScalObject-dq.49.log    | Bound(2)  | - | 20  | 10  | 2.0  | 4.6  | 0.8738  | -
ScalObject-dq.49.log    | Bound(2)  | √ | 20  | 10  | 2.0  | 3.3  | 0.4048  | -
ScalObject-dq.49.log    | Bound(0)  | - | 20  | 10  | 2.0  | 4.6  | 1.0934  | -
ScalObject-dq.49.log    | Bound(0)  | √ | 20  | 10  | 2.0  | 3.3  | 0.4345  | -
ScalObject-dq.49.log    | Symbolic  | - | 20  | 10  | 2.0  | 4.6  | 0.4558  | -
ScalObject-dq.49.log    | Symbolic  | √ | 20  | 10  | 2.0  | 3.3  | 0.1557  | -
ScalObject-dq.49.log    | Saturate  | - | 20  | 10  | 2.0  | 4.6  | 0.0077  | -
ScalObject-dq.49.log    | Saturate  | √ | 20  | 10  | 2.0  | 3.3  | 0.0071  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.50.log    | Enumerate | - | 20  | 10  | 1.4  | 3.2  | 0.8666  | -
ScalObject-dq.50.log    | Bound(4)  | - | 20  | 10  | 1.4  | 3.2  | 0.6909  | -
ScalObject-dq.50.log    | Bound(4)  | √ | 20  | 10  | 1.4  | 1.7  | 0.2612  | -
ScalObject-dq.50.log    | Bound(2)  | - | 20  | 10  | 1.4  | 3.2  | 0.9527  | -
ScalObject-dq.50.log    | Bound(2)  | √ | 20  | 10  | 1.4  | 1.7  | 0.2541  | -
ScalObject-dq.50.log    | Bound(0)  | - | 20  | 10  | 1.4  | 3.2  | 1.3064  | -
ScalObject-dq.50.log    | Bound(0)  | √ | 20  | 10  | 1.4  | 1.7  | 0.3608  | -
ScalObject-dq.50.log    | Symbolic  | - | 20  | 10  | 1.4  | 3.2  | 0.3768  | -
ScalObject-dq.50.log    | Symbolic  | √ | 20  | 10  | 1.4  | 1.7  | 0.1151  | -
ScalObject-dq.50.log    | Saturate  | - | 20  | 10  | 1.4  | 3.2  | 0.0049  | -
ScalObject-dq.50.log    | Saturate  | √ | 20  | 10  | 1.4  | 1.7  | 0.0046  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.51.log    | Enumerate | - | 20  | 10  | 1.0  | 4.7  | 0.3296  | -
ScalObject-dq.51.log    | Bound(4)  | - | 20  | 10  | 1.0  | 4.7  | 0.6065  | -
ScalObject-dq.51.log    | Bound(4)  | √ | 20  | 10  | 1.0  | 2.7  | 0.2249  | -
ScalObject-dq.51.log    | Bound(2)  | - | 20  | 10  | 1.0  | 4.7  | 0.886   | -
ScalObject-dq.51.log    | Bound(2)  | √ | 20  | 10  | 1.0  | 2.7  | 0.2667  | -
ScalObject-dq.51.log    | Bound(0)  | - | 20  | 10  | 1.0  | 4.7  | 1.0714  | -
ScalObject-dq.51.log    | Bound(0)  | √ | 20  | 10  | 1.0  | 2.7  | 0.2905  | -
ScalObject-dq.51.log    | Symbolic  | - | 20  | 10  | 1.0  | 4.7  | 0.1808  | -
ScalObject-dq.51.log    | Symbolic  | √ | 20  | 10  | 1.0  | 2.7  | 0.062   | -
ScalObject-dq.51.log    | Saturate  | - | 20  | 10  | 1.0  | 4.7  | 0.0058  | -
ScalObject-dq.51.log    | Saturate  | √ | 20  | 10  | 1.0  | 2.7  | 0.0054  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.52.log    | Enumerate | - | 20  | 10  | 1.5  | 4.4  | 0.8236  | -
ScalObject-dq.52.log    | Bound(4)  | - | 20  | 10  | 1.5  | 4.4  | 0.603   | -
ScalObject-dq.52.log    | Bound(4)  | √ | 20  | 10  | 1.5  | 3.5  | 0.2811  | -
ScalObject-dq.52.log    | Bound(2)  | - | 20  | 10  | 1.5  | 4.4  | 0.7029  | -
ScalObject-dq.52.log    | Bound(2)  | √ | 20  | 10  | 1.5  | 3.5  | 0.2959  | -
ScalObject-dq.52.log    | Bound(0)  | - | 20  | 10  | 1.5  | 4.4  | 0.9142  | -
ScalObject-dq.52.log    | Bound(0)  | √ | 20  | 10  | 1.5  | 3.5  | 0.346   | -
ScalObject-dq.52.log    | Symbolic  | - | 20  | 10  | 1.5  | 4.4  | 0.329   | -
ScalObject-dq.52.log    | Symbolic  | √ | 20  | 10  | 1.5  | 3.5  | 0.1123  | -
ScalObject-dq.52.log    | Saturate  | - | 20  | 10  | 1.5  | 4.4  | 0.0068  | -
ScalObject-dq.52.log    | Saturate  | √ | 20  | 10  | 1.5  | 3.5  | 0.0058  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.53.log    | Enumerate | - | 20  | 10  | 1.7  | 4.6  | 1.8791  | -
ScalObject-dq.53.log    | Bound(4)  | - | 20  | 10  | 1.7  | 4.6  | 0.8538  | -
ScalObject-dq.53.log    | Bound(4)  | √ | 20  | 10  | 1.7  | 2.5  | 0.4248  | -
ScalObject-dq.53.log    | Bound(2)  | - | 20  | 10  | 1.7  | 4.6  | 1.0287  | -
ScalObject-dq.53.log    | Bound(2)  | √ | 20  | 10  | 1.7  | 2.5  | 0.4307  | -
ScalObject-dq.53.log    | Bound(0)  | - | 20  | 10  | 1.7  | 4.6  | 1.4031  | -
ScalObject-dq.53.log    | Bound(0)  | √ | 20  | 10  | 1.7  | 2.5  | 0.5103  | -
ScalObject-dq.53.log    | Symbolic  | - | 20  | 10  | 1.7  | 4.6  | 0.5776  | -
ScalObject-dq.53.log    | Symbolic  | √ | 20  | 10  | 1.7  | 2.5  | 0.2542  | -
ScalObject-dq.53.log    | Saturate  | - | 20  | 10  | 1.7  | 4.6  | 0.0045  | -
ScalObject-dq.53.log    | Saturate  | √ | 20  | 10  | 1.7  | 2.5  | 0.0046  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.54.log    | Enumerate | - | 20  | 10  | 1.3  | 5.0  | 0.6737  | -
ScalObject-dq.54.log    | Bound(4)  | - | 20  | 10  | 1.3  | 5.0  | 0.7652  | -
ScalObject-dq.54.log    | Bound(4)  | √ | 20  | 10  | 1.3  | 1.3  | 0.2007  | -
ScalObject-dq.54.log    | Bound(2)  | - | 20  | 10  | 1.3  | 5.0  | 0.9335  | -
ScalObject-dq.54.log    | Bound(2)  | √ | 20  | 10  | 1.3  | 1.3  | 0.2237  | -
ScalObject-dq.54.log    | Bound(0)  | - | 20  | 10  | 1.3  | 5.0  | 1.4272  | -
ScalObject-dq.54.log    | Bound(0)  | √ | 20  | 10  | 1.3  | 1.3  | 0.21    | -
ScalObject-dq.54.log    | Symbolic  | - | 20  | 10  | 1.3  | 5.0  | 0.3854  | -
ScalObject-dq.54.log    | Symbolic  | √ | 20  | 10  | 1.3  | 1.3  | 0.0672  | -
ScalObject-dq.54.log    | Saturate  | - | 20  | 10  | 1.3  | 5.0  | 0.0044  | -
ScalObject-dq.54.log    | Saturate  | √ | 20  | 10  | 1.3  | 1.3  | 0.0041  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.55.log    | Enumerate | - | 9   | 4   | 1.4  | 2.2  | 0.1219  | √
ScalObject-dq.55.log    | Bound(4)  | - | 9   | 4   | 1.4  | 2.2  | 0.0838  | √
ScalObject-dq.55.log    | Bound(4)  | √ | 9   | 4   | 1.4  | 2.2  | 0.0801  | √
ScalObject-dq.55.log    | Bound(2)  | - | 9   | 4   | 1.4  | 2.2  | 0.0714  | √
ScalObject-dq.55.log    | Bound(2)  | √ | 9   | 4   | 1.4  | 2.2  | 0.0716  | √
ScalObject-dq.55.log    | Bound(0)  | - | 20  | 10  | 1.7  | 3.7  | 1.0891  | -
ScalObject-dq.55.log    | Bound(0)  | √ | 20  | 10  | 1.7  | 3.6  | 0.9534  | -
ScalObject-dq.55.log    | Symbolic  | - | 9   | 4   | 1.4  | 2.2  | 0.0254  | √
ScalObject-dq.55.log    | Symbolic  | √ | 9   | 4   | 1.4  | 2.2  | 0.0254  | √
ScalObject-dq.55.log    | Saturate  | - | 9   | 4   | 1.4  | 2.2  | 0.0035  | √
ScalObject-dq.55.log    | Saturate  | √ | 9   | 4   | 1.4  | 2.2  | 0.0037  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.56.log    | Enumerate | - | 9   | 4   | 1.2  | 1.8  | 0.1108  | √
ScalObject-dq.56.log    | Bound(4)  | - | 9   | 4   | 1.2  | 1.8  | 0.0754  | √
ScalObject-dq.56.log    | Bound(4)  | √ | 9   | 4   | 1.2  | 1.2  | 0.0651  | √
ScalObject-dq.56.log    | Bound(2)  | - | 9   | 4   | 1.2  | 1.8  | 0.0705  | √
ScalObject-dq.56.log    | Bound(2)  | √ | 9   | 4   | 1.2  | 1.2  | 0.0643  | √
ScalObject-dq.56.log    | Bound(0)  | - | 20  | 10  | 1.2  | 3.3  | 1.1033  | -
ScalObject-dq.56.log    | Bound(0)  | √ | 20  | 10  | 1.2  | 1.1  | 0.2003  | -
ScalObject-dq.56.log    | Symbolic  | - | 9   | 4   | 1.2  | 1.8  | 0.0233  | √
ScalObject-dq.56.log    | Symbolic  | √ | 9   | 4   | 1.2  | 1.2  | 0.0132  | √
ScalObject-dq.56.log    | Saturate  | - | 9   | 4   | 1.2  | 1.8  | 0.0029  | √
ScalObject-dq.56.log    | Saturate  | √ | 9   | 4   | 1.2  | 1.2  | 0.0035  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.57.log    | Enumerate | - | 20  | 10  | 1.0  | 3.5  | 0.3369  | -
ScalObject-dq.57.log    | Bound(4)  | - | 20  | 10  | 1.0  | 3.5  | 0.6432  | -
ScalObject-dq.57.log    | Bound(4)  | √ | 20  | 10  | 1.0  | 0.8  | 0.165   | -
ScalObject-dq.57.log    | Bound(2)  | - | 20  | 10  | 1.0  | 3.5  | 0.7543  | -
ScalObject-dq.57.log    | Bound(2)  | √ | 20  | 10  | 1.0  | 0.8  | 0.1562  | -
ScalObject-dq.57.log    | Bound(0)  | - | 20  | 10  | 1.0  | 3.5  | 1.4036  | -
ScalObject-dq.57.log    | Bound(0)  | √ | 20  | 10  | 1.0  | 0.8  | 0.1602  | -
ScalObject-dq.57.log    | Symbolic  | - | 20  | 10  | 1.0  | 3.5  | 0.1958  | -
ScalObject-dq.57.log    | Symbolic  | √ | 20  | 10  | 1.0  | 0.8  | 0.0245  | -
ScalObject-dq.57.log    | Saturate  | - | 20  | 10  | 1.0  | 3.5  | 0.0039  | -
ScalObject-dq.57.log    | Saturate  | √ | 20  | 10  | 1.0  | 0.8  | 0.004   | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.58.log    | Enumerate | - | 20  | 10  | 1.6  | 4.5  | 0.3277  | -
ScalObject-dq.58.log    | Bound(4)  | - | 20  | 10  | 1.6  | 4.5  | 0.6725  | -
ScalObject-dq.58.log    | Bound(4)  | √ | 20  | 10  | 1.6  | 3.0  | 0.2672  | -
ScalObject-dq.58.log    | Bound(2)  | - | 20  | 10  | 1.6  | 4.5  | 0.8532  | -
ScalObject-dq.58.log    | Bound(2)  | √ | 20  | 10  | 1.6  | 3.0  | 0.3006  | -
ScalObject-dq.58.log    | Bound(0)  | - | 20  | 10  | 1.6  | 4.5  | 0.865   | -
ScalObject-dq.58.log    | Bound(0)  | √ | 20  | 10  | 1.6  | 3.0  | 0.3062  | -
ScalObject-dq.58.log    | Symbolic  | - | 20  | 10  | 1.6  | 4.5  | 0.2757  | -
ScalObject-dq.58.log    | Symbolic  | √ | 20  | 10  | 1.6  | 3.0  | 0.1052  | -
ScalObject-dq.58.log    | Saturate  | - | 20  | 10  | 1.6  | 4.5  | 0.0052  | -
ScalObject-dq.58.log    | Saturate  | √ | 20  | 10  | 1.6  | 3.0  | 0.0052  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.59.log    | Enumerate | - | 20  | 10  | 1.7  | 4.3  | 0.3474  | -
ScalObject-dq.59.log    | Bound(4)  | - | 20  | 10  | 1.7  | 4.3  | 0.7401  | -
ScalObject-dq.59.log    | Bound(4)  | √ | 20  | 10  | 1.7  | 2.6  | 0.351   | -
ScalObject-dq.59.log    | Bound(2)  | - | 20  | 10  | 1.7  | 4.3  | 1.0803  | -
ScalObject-dq.59.log    | Bound(2)  | √ | 20  | 10  | 1.7  | 2.6  | 0.3677  | -
ScalObject-dq.59.log    | Bound(0)  | - | 20  | 10  | 1.7  | 4.3  | 1.2998  | -
ScalObject-dq.59.log    | Bound(0)  | √ | 20  | 10  | 1.7  | 2.6  | 0.3714  | -
ScalObject-dq.59.log    | Symbolic  | - | 20  | 10  | 1.7  | 4.3  | 0.4496  | -
ScalObject-dq.59.log    | Symbolic  | √ | 20  | 10  | 1.7  | 2.6  | 0.1331  | -
ScalObject-dq.59.log    | Saturate  | - | 20  | 10  | 1.7  | 4.3  | 0.0051  | -
ScalObject-dq.59.log    | Saturate  | √ | 20  | 10  | 1.7  | 2.6  | 0.0059  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.60.log    | Enumerate | - | 20  | 10  | 1.0  | 5.0  | 0.3375  | -
ScalObject-dq.60.log    | Bound(4)  | - | 20  | 10  | 1.0  | 5.0  | 0.6222  | -
ScalObject-dq.60.log    | Bound(4)  | √ | 20  | 10  | 1.0  | 0.5  | 0.1622  | -
ScalObject-dq.60.log    | Bound(2)  | - | 20  | 10  | 1.0  | 5.0  | 0.77    | -
ScalObject-dq.60.log    | Bound(2)  | √ | 20  | 10  | 1.0  | 0.5  | 0.1447  | -
ScalObject-dq.60.log    | Bound(0)  | - | 20  | 10  | 1.0  | 5.0  | 0.8643  | -
ScalObject-dq.60.log    | Bound(0)  | √ | 20  | 10  | 1.0  | 0.5  | 0.1497  | -
ScalObject-dq.60.log    | Symbolic  | - | 20  | 10  | 1.0  | 5.0  | 0.1856  | -
ScalObject-dq.60.log    | Symbolic  | √ | 20  | 10  | 1.0  | 0.5  | 0.0257  | -
ScalObject-dq.60.log    | Saturate  | - | 20  | 10  | 1.0  | 5.0  | 0.0039  | -
ScalObject-dq.60.log    | Saturate  | √ | 20  | 10  | 1.0  | 0.5  | 0.0038  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.61.log    | Enumerate | - | 17  | 8   | 1.9  | 4.4  | 1.0444  | √
ScalObject-dq.61.log    | Bound(4)  | - | 20  | 10  | 1.8  | 4.9  | 0.588   | -
ScalObject-dq.61.log    | Bound(4)  | √ | 20  | 10  | 1.8  | 4.7  | 0.4882  | -
ScalObject-dq.61.log    | Bound(2)  | - | 20  | 10  | 1.8  | 4.9  | 0.7336  | -
ScalObject-dq.61.log    | Bound(2)  | √ | 20  | 10  | 1.8  | 4.7  | 0.6368  | -
ScalObject-dq.61.log    | Bound(0)  | - | 20  | 10  | 1.8  | 4.9  | 1.0619  | -
ScalObject-dq.61.log    | Bound(0)  | √ | 20  | 10  | 1.8  | 4.7  | 0.8124  | -
ScalObject-dq.61.log    | Symbolic  | - | 17  | 8   | 1.9  | 4.4  | 0.1089  | √
ScalObject-dq.61.log    | Symbolic  | √ | 17  | 8   | 1.9  | 4.4  | 0.1084  | √
ScalObject-dq.61.log    | Saturate  | - | 17  | 8   | 1.9  | 4.4  | 0.0072  | √
ScalObject-dq.61.log    | Saturate  | √ | 17  | 8   | 1.9  | 4.4  | 0.0056  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.62.log    | Enumerate | - | 20  | 10  | 1.1  | 3.6  | 0.3887  | -
ScalObject-dq.62.log    | Bound(4)  | - | 20  | 10  | 1.1  | 3.6  | 0.5655  | -
ScalObject-dq.62.log    | Bound(4)  | √ | 20  | 10  | 1.1  | 2.1  | 0.1975  | -
ScalObject-dq.62.log    | Bound(2)  | - | 20  | 10  | 1.1  | 3.6  | 0.71    | -
ScalObject-dq.62.log    | Bound(2)  | √ | 20  | 10  | 1.1  | 2.1  | 0.2284  | -
ScalObject-dq.62.log    | Bound(0)  | - | 20  | 10  | 1.1  | 3.6  | 0.9758  | -
ScalObject-dq.62.log    | Bound(0)  | √ | 20  | 10  | 1.1  | 2.1  | 0.225   | -
ScalObject-dq.62.log    | Symbolic  | - | 20  | 10  | 1.1  | 3.6  | 0.249   | -
ScalObject-dq.62.log    | Symbolic  | √ | 20  | 10  | 1.1  | 2.1  | 0.0643  | -
ScalObject-dq.62.log    | Saturate  | - | 20  | 10  | 1.1  | 3.6  | 0.0048  | -
ScalObject-dq.62.log    | Saturate  | √ | 20  | 10  | 1.1  | 2.1  | 0.0043  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.63.log    | Enumerate | - | 20  | 10  | 1.2  | 3.9  | 0.6665  | -
ScalObject-dq.63.log    | Bound(4)  | - | 20  | 10  | 1.2  | 3.9  | 0.628   | -
ScalObject-dq.63.log    | Bound(4)  | √ | 20  | 10  | 1.2  | 1.0  | 0.1796  | -
ScalObject-dq.63.log    | Bound(2)  | - | 20  | 10  | 1.2  | 3.9  | 0.8905  | -
ScalObject-dq.63.log    | Bound(2)  | √ | 20  | 10  | 1.2  | 1.0  | 0.1686  | -
ScalObject-dq.63.log    | Bound(0)  | - | 20  | 10  | 1.2  | 3.9  | 1.1382  | -
ScalObject-dq.63.log    | Bound(0)  | √ | 20  | 10  | 1.2  | 1.0  | 0.1845  | -
ScalObject-dq.63.log    | Symbolic  | - | 20  | 10  | 1.2  | 3.9  | 0.3164  | -
ScalObject-dq.63.log    | Symbolic  | √ | 20  | 10  | 1.2  | 1.0  | 0.042   | -
ScalObject-dq.63.log    | Saturate  | - | 20  | 10  | 1.2  | 3.9  | 0.004   | -
ScalObject-dq.63.log    | Saturate  | √ | 20  | 10  | 1.2  | 1.0  | 0.0038  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.64.log    | Enumerate | - | 20  | 10  | 1.0  | 4.2  | 0.3436  | -
ScalObject-dq.64.log    | Bound(4)  | - | 20  | 10  | 1.0  | 4.2  | 0.7015  | -
ScalObject-dq.64.log    | Bound(4)  | √ | 20  | 10  | 1.0  | 0.8  | 0.16    | -
ScalObject-dq.64.log    | Bound(2)  | - | 20  | 10  | 1.0  | 4.2  | 0.8324  | -
ScalObject-dq.64.log    | Bound(2)  | √ | 20  | 10  | 1.0  | 0.8  | 0.1593  | -
ScalObject-dq.64.log    | Bound(0)  | - | 20  | 10  | 1.0  | 4.2  | 1.244   | -
ScalObject-dq.64.log    | Bound(0)  | √ | 20  | 10  | 1.0  | 0.8  | 0.1769  | -
ScalObject-dq.64.log    | Symbolic  | - | 20  | 10  | 1.0  | 4.2  | 0.1947  | -
ScalObject-dq.64.log    | Symbolic  | √ | 20  | 10  | 1.0  | 0.8  | 0.0281  | -
ScalObject-dq.64.log    | Saturate  | - | 20  | 10  | 1.0  | 4.2  | 0.0039  | -
ScalObject-dq.64.log    | Saturate  | √ | 20  | 10  | 1.0  | 0.8  | 0.0042  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.65.log    | Enumerate | - | 20  | 10  | 1.0  | 3.0  | 0.342   | -
ScalObject-dq.65.log    | Bound(4)  | - | 20  | 10  | 1.0  | 3.0  | 0.6365  | -
ScalObject-dq.65.log    | Bound(4)  | √ | 20  | 10  | 1.0  | 0.9  | 0.1654  | -
ScalObject-dq.65.log    | Bound(2)  | - | 20  | 10  | 1.0  | 3.0  | 0.8356  | -
ScalObject-dq.65.log    | Bound(2)  | √ | 20  | 10  | 1.0  | 0.9  | 0.167   | -
ScalObject-dq.65.log    | Bound(0)  | - | 20  | 10  | 1.0  | 3.0  | 1.4765  | -
ScalObject-dq.65.log    | Bound(0)  | √ | 20  | 10  | 1.0  | 0.9  | 0.1783  | -
ScalObject-dq.65.log    | Symbolic  | - | 20  | 10  | 1.0  | 3.0  | 0.1982  | -
ScalObject-dq.65.log    | Symbolic  | √ | 20  | 10  | 1.0  | 0.9  | 0.0307  | -
ScalObject-dq.65.log    | Saturate  | - | 20  | 10  | 1.0  | 3.0  | 0.0034  | -
ScalObject-dq.65.log    | Saturate  | √ | 20  | 10  | 1.0  | 0.9  | 0.0036  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-dq.66.log    | Enumerate | - | 20  | 10  | 1.0  | 3.3  | 0.3504  | -
ScalObject-dq.66.log    | Bound(4)  | - | 20  | 10  | 1.0  | 3.3  | 0.5916  | -
ScalObject-dq.66.log    | Bound(4)  | √ | 20  | 10  | 1.0  | 1.5  | 0.1771  | -
